id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
6967,3031,2016-10-07,554,505,145,1204,2764.46,3782.45,1177.4,7724.31
6968,3041,2015-01-05,0,92,44,136,0,689.08,357.28,1046.36
6969,3041,2015-02-04,243,108,94,445,1212.57,808.92,763.28,2784.77
6970,3041,2015-03-06,3,60,19,82,14.97,449.4,154.28,618.65
6971,3041,2015-04-04,0,93,0,93,0,696.57,0,696.57
6972,3041,2015-06-02,0,71,0,71,0,531.79,0,531.79
6973,3041,2015-07-02,28,0,91,119,139.72,0,738.92,878.64
6974,3041,2015-07-31,12,6,8,26,59.88,44.94,64.96,169.78
6975,3041,2015-08-30,0,64,396,460,0,479.36,3215.52,3694.88
6976,3041,2015-12-26,1,0,11,12,4.99,0,89.32,94.31
6977,3041,2016-02-23,0,0,152,152,0,0,1234.24,1234.24
6978,3041,2016-03-23,37,0,30,67,184.63,0,243.6,428.23
6979,3041,2016-05-22,202,0,89,291,1007.98,0,722.68,1730.66
6980,3041,2016-07-20,0,104,27,131,0,778.96,219.24,998.2
6981,3041,2016-08-19,0,282,0,282,0,2112.18,0,2112.18
6982,3041,2016-11-17,27,126,0,153,134.73,943.74,0,1078.47
6983,3051,2016-05-08,44,557,850,1451,219.56,4171.93,6902,11293.49
6984,3051,2016-06-06,131,806,358,1295,653.69,6036.94,2906.96,9597.59
6985,3051,2016-07-05,26,474,261,761,129.74,3550.26,2119.32,5799.32
6986,3051,2016-08-04,136,256,304,696,678.64,1917.44,2468.48,5064.56
6987,3051,2016-09-02,261,623,523,1407,1302.39,4666.27,4246.76,10215.42
6988,3051,2016-10-02,0,426,378,804,0,3190.74,3069.36,6260.1
6989,3051,2016-11-01,128,490,114,732,638.72,3670.1,925.68,5234.5
6990,3051,2016-12-01,99,560,275,934,494.01,4194.4,2233,6921.41
6991,3061,2014-12-24,477,463,0,940,2380.23,3467.87,0,5848.1
6992,3071,2016-06-06,0,68,82,150,0,509.32,665.84,1175.16
6993,3071,2016-08-03,106,70,361,537,528.94,524.3,2931.32,3984.56
6994,3071,2016-10-01,0,157,0,157,0,1175.93,0,1175.93
6995,3081,2015-01-03,508,585,171,1264,2534.92,4381.65,1388.52,8305.09
6996,3091,2016-12-08,491,473,315,1279,2450.09,3542.77,2557.8,8550.66
6997,3101,2016-11-22,362,127,0,489,1806.38,951.23,0,2757.61
6998,3111,2015-03-30,35,0,53,88,174.65,0,430.36,605.01
6999,3111,2015-05-28,0,0,0,0,0,0,0,0
7000,3111,2015-06-26,0,36,135,171,0,269.64,1096.2,1365.84
7001,3111,2015-07-25,0,0,0,0,0,0,0,0
7002,3111,2015-08-23,1,105,13,119,4.99,786.45,105.56,897
7003,3111,2015-10-22,58,70,5,133,289.42,524.3,40.6,854.32
7004,3111,2016-06-15,0,163,0,163,0,1220.87,0,1220.87
7005,3111,2016-07-15,7886,251,32,8169,39351.14,1879.99,259.84,41490.97
7006,3111,2016-09-13,217,147,0,364,1082.83,1101.03,0,2183.86
7007,3111,2016-10-12,213,0,0,213,1062.87,0,0,1062.87
7008,3111,2016-11-10,0,947,0,947,0,7093.03,0,7093.03
7009,3121,2015-01-21,53,51,0,104,264.47,381.99,0,646.46
7010,3121,2015-03-22,90,0,0,90,449.1,0,0,449.1
7011,3121,2015-06-19,0,0,0,0,0,0,0,0
7012,3121,2015-09-16,11,65,0,76,54.89,486.85,0,541.74
7013,3121,2015-10-15,0,132,0,132,0,988.68,0,988.68
7014,3121,2015-11-14,3,37,69,109,14.97,277.13,560.28,852.38
7015,3121,2015-12-14,120,0,6,126,598.8,0,48.72,647.52
7016,3121,2016-03-11,87,42,147,276,434.13,314.58,1193.64,1942.35
7017,3121,2016-04-09,76,0,118,194,379.24,0,958.16,1337.4
7018,3121,2016-06-06,0,116,146,262,0,868.84,1185.52,2054.36
7019,3121,2016-10-01,68,0,162,230,339.32,0,1315.44,1654.76
7020,3121,2016-10-31,0,47,53,100,0,352.03,430.36,782.39
7021,3121,2016-11-29,0,11,56,67,0,82.39,454.72,537.11
7022,3121,2016-12-28,0,4,611,615,0,29.96,4961.32,4991.28
7023,3131,2016-10-29,23,248,0,271,114.77,1857.52,0,1972.29
7024,3131,2016-12-26,0,0,103,103,0,0,836.36,836.36
7025,3141,2016-05-18,114,443,309,866,568.86,3318.07,2509.08,6396.01
7026,3141,2016-06-16,37,551,261,849,184.63,4126.99,2119.32,6430.94
7027,3141,2016-08-15,27,501,90,618,134.73,3752.49,730.8,4618.02
7028,3141,2016-09-14,33,455,302,790,164.67,3407.95,2452.24,6024.86
7029,3141,2016-10-13,47,513,11790,12350,234.53,3842.37,95734.8,99811.7
7030,3151,2016-03-16,0,7912,9,7921,0,59260.88,73.08,59333.96
7031,3151,2016-05-13,0,61,97,158,0,456.89,787.64,1244.53
7032,3151,2016-06-11,0,79,195,274,0,591.71,1583.4,2175.11
7033,3151,2016-09-09,0,0,173,173,0,0,1404.76,1404.76
7034,3151,2016-10-08,0,163,0,163,0,1220.87,0,1220.87
7035,3161,2016-01-10,287,126,89,502,1432.13,943.74,722.68,3098.55
7036,3161,2016-03-08,273,65,0,338,1362.27,486.85,0,1849.12
7037,3161,2016-04-07,107,0,98,205,533.93,0,795.76,1329.69
7038,3161,2016-07-06,72,44,17,133,359.28,329.56,138.04,826.88
7039,3161,2016-08-05,0,0,59,59,0,0,479.08,479.08
7040,3161,2016-10-03,394,2,22,418,1966.06,14.98,178.64,2159.68
7041,3161,2016-11-02,0,0,0,0,0,0,0,0
7042,3171,2015-12-04,627,767,120,1514,3128.73,5744.83,974.4,9847.96
7043,3171,2016-01-03,415,576,0,991,2070.85,4314.24,0,6385.09
7044,3171,2016-03-01,557,629,218,1404,2779.43,4711.21,1770.16,9260.8
7045,3171,2016-03-31,399,168,0,567,1991.01,1258.32,0,3249.33
7046,3171,2016-04-29,437,687,458,1582,2180.63,5145.63,3718.96,11045.22
7047,3181,2015-03-04,0,2,29,31,0,14.98,235.48,250.46
7048,3181,2015-04-02,0,76,0,76,0,569.24,0,569.24
7049,3181,2015-05-01,0,29,93,122,0,217.21,755.16,972.37
7050,3181,2015-05-30,605,465,32,1102,3018.95,3482.85,259.84,6761.64
7051,3181,2015-06-28,118,0,104,222,588.82,0,844.48,1433.3
7052,3181,2015-08-25,9,99,1619,1727,44.91,741.51,13146.28,13932.7
7053,3181,2015-10-24,0,0,125,125,0,0,1015,1015
7054,3181,2015-11-23,0,54,68,122,0,404.46,552.16,956.62
7055,3181,2016-03-19,21,130,57,208,104.79,973.7,462.84,1541.33
7056,3181,2016-04-17,0,53,0,53,0,396.97,0,396.97
7057,3181,2016-07-14,198,94,169,461,988.02,704.06,1372.28,3064.36
7058,3181,2016-09-12,0,22,99,121,0,164.78,803.88,968.66
7059,3181,2016-10-11,16,716,0,732,79.84,5362.84,0,5442.68
7060,3181,2016-12-09,325,73,100,498,1621.75,546.77,812,2980.52
7061,3191,2015-01-21,116,22,48,186,578.84,164.78,389.76,1133.38
7062,3191,2015-03-22,0,168,43,211,0,1258.32,349.16,1607.48
7063,3191,2015-04-21,0,26,159,185,0,194.74,1291.08,1485.82
7064,3191,2015-07-20,0,83,0,83,0,621.67,0,621.67
7065,3191,2015-09-18,0,90,49,139,0,674.1,397.88,1071.98
7066,3191,2015-10-18,749,909,59,1717,3737.51,6808.41,479.08,11025
7067,3191,2015-11-16,0,119,0,119,0,891.31,0,891.31
7068,3191,2016-02-14,29,6,99,134,144.71,44.94,803.88,993.53
7069,3191,2016-04-12,12,9,78,99,59.88,67.41,633.36,760.65
7070,3191,2016-11-06,0,78,220,298,0,584.22,1786.4,2370.62
7071,3191,2016-12-05,0,38,0,38,0,284.62,0,284.62
7072,3201,2016-10-07,53,561,324,938,264.47,4201.89,2630.88,7097.24
7073,3201,2016-12-05,53,737,35,825,264.47,5520.13,284.2,6068.8
7074,3211,2014-12-12,500,606,135,1241,2495,4538.94,1096.2,8130.14
7075,3211,2015-02-09,622,753,232,1607,3103.78,5639.97,1883.84,10627.59
7076,3211,2015-03-11,392,638,0,1030,1956.08,4778.62,0,6734.7
7077,3211,2015-04-10,553,440,188,1181,2759.47,3295.6,1526.56,7581.63
7078,3211,2015-05-09,746,656,263,1665,3722.54,4913.44,2135.56,10771.54
7079,3211,2015-06-07,481,455,618,1554,2400.19,3407.95,5018.16,10826.3
7080,3211,2015-09-02,664,618,110,1392,3313.36,4628.82,893.2,8835.38
7081,3221,2014-12-04,24,599,271,894,119.76,4486.51,2200.52,6806.79
7082,3221,2015-01-02,539,340,239,1118,2689.61,2546.6,1940.68,7176.89
7083,3221,2015-05-30,0,410,314,724,0,3070.9,2549.68,5620.58
7084,3221,2015-08-25,389,554,187,1130,1941.11,4149.46,1518.44,7609.01
7085,3221,2015-09-23,6,684,451,1141,29.94,5123.16,3662.12,8815.22
7086,3221,2015-10-23,146,456,128,730,728.54,3415.44,1039.36,5183.34
7087,3221,2015-11-22,768,518,262,1548,3832.32,3879.82,2127.44,9839.58
7088,3221,2016-02-18,130,454,275,859,648.7,3400.46,2233,6282.16
7089,3221,2016-03-18,57,531,328,916,284.43,3977.19,2663.36,6924.98
7090,3221,2016-04-16,0,643,376,1019,0,4816.07,3053.12,7869.19
7091,3221,2016-05-16,78,478,59,615,389.22,3580.22,479.08,4448.52
7092,3221,2016-06-15,0,428,0,428,0,3205.72,0,3205.72
7093,3221,2016-07-14,354,666,0,1020,1766.46,4988.34,0,6754.8
7094,3221,2016-09-11,51,489,311,851,254.49,3662.61,2525.32,6442.42
7095,3221,2016-10-11,114,497,291,902,568.86,3722.53,2362.92,6654.31
7096,3221,2016-11-10,83,408,656,1147,414.17,3055.92,5326.72,8796.81
7097,3221,2016-12-09,35,584,695,1314,174.65,4374.16,5643.4,10192.21
7098,3231,2014-12-12,72,483,326,881,359.28,3617.67,2647.12,6624.07
7099,3231,2015-01-10,0,505,582,1087,0,3782.45,4725.84,8508.29
7100,3231,2015-02-08,0,390,344,734,0,2921.1,2793.28,5714.38
7101,3251,2014-12-31,242,547,305,1094,1207.58,4097.03,2476.6,7781.21
7102,3251,2015-01-30,155,0,313,468,773.45,0,2541.56,3315.01
7103,3251,2015-03-01,28,485,140,653,139.72,3632.65,1136.8,4909.17
7104,3251,2015-03-31,36,397,282,715,179.64,2973.53,2289.84,5443.01
7105,3251,2015-04-29,82,1757,295,2134,409.18,13159.93,2395.4,15964.51
7106,3251,2015-05-29,52,519,309,880,259.48,3887.31,2509.08,6655.87
7107,3251,2015-06-27,23,483,284,790,114.77,3617.67,2306.08,6038.52
7108,3251,2015-09-23,56,459,287,802,279.44,3437.91,2330.44,6047.79
7109,3251,2015-10-22,0,495,277,772,0,3707.55,2249.24,5956.79
7110,3251,2015-11-21,24,579,254,857,119.76,4336.71,2062.48,6518.95
7111,3251,2016-02-19,86,509,360,955,429.14,3812.41,2923.2,7164.75
7112,3251,2016-03-19,76,561,123,760,379.24,4201.89,998.76,5579.89
7113,3251,2016-04-18,52,409,320,781,259.48,3063.41,2598.4,5921.29
7114,3251,2016-06-17,228,315,405,948,1137.72,2359.35,3288.6,6785.67
7115,3251,2016-08-15,102,486,323,911,508.98,3640.14,2622.76,6771.88
7116,3251,2016-09-14,73,508,276,857,364.27,3804.92,2241.12,6410.31
7117,3251,2016-10-13,41,494,280,815,204.59,3700.06,2273.6,6178.25
7118,3251,2016-11-11,0,391,301,692,0,2928.59,2444.12,5372.71
7119,3251,2016-12-10,50,326,268,644,249.5,2441.74,2176.16,4867.4
7120,3261,2014-12-10,300,16,10,326,1497,119.84,81.2,1698.04
7121,3261,2015-01-09,36,25,0,61,179.64,187.25,0,366.89
7122,3261,2015-04-08,84,0,0,84,419.16,0,0,419.16
7123,3261,2015-05-07,0,199,85,284,0,1490.51,690.2,2180.71
7124,3261,2015-06-05,0,104,80,184,0,778.96,649.6,1428.56
7125,3261,2015-07-05,14,33,0,47,69.86,247.17,0,317.03
7126,3261,2015-10-02,6,2,59,67,29.94,14.98,479.08,524
7127,3261,2016-05-26,0,18,19,37,0,134.82,154.28,289.1
7128,3261,2016-09-21,0,101,165,266,0,756.49,1339.8,2096.29
7129,3261,2016-10-21,13,0,70,83,64.87,0,568.4,633.27
7130,3261,2016-11-19,18,40,18542,18600,89.82,299.6,150561.04,150950.46
7131,3271,2015-02-07,0,155,148,303,0,1160.95,1201.76,2362.71
7132,3281,2016-07-23,534,631,187,1352,2664.66,4726.19,1518.44,8909.29
7133,3291,2014-12-24,0,134,98,232,0,1003.66,795.76,1799.42
7134,3291,2015-01-22,0,87,360,447,0,651.63,2923.2,3574.83
7135,3291,2015-03-23,96,66,77,239,479.04,494.34,625.24,1598.62
7136,3291,2015-04-21,0,30127,133,30260,0,225651.23,1079.96,226731.19
7137,3291,2015-05-20,19,131,69,219,94.81,981.19,560.28,1636.28
7138,3291,2015-09-16,8,159,26,193,39.92,1190.91,211.12,1441.95
7139,3291,2015-12-12,41,209,166,416,204.59,1565.41,1347.92,3117.92
7140,3291,2016-09-04,90,0,88,178,449.1,0,714.56,1163.66
7141,3301,2015-02-08,57,108,58,223,284.43,808.92,470.96,1564.31
7142,3301,2015-03-10,0,125,67,192,0,936.25,544.04,1480.29
7143,3301,2015-05-08,16,127,0,143,79.84,951.23,0,1031.07
7144,3311,2014-12-05,102,552,355,1009,508.98,4134.48,2882.6,7526.06
7145,3311,2015-01-03,41,511,308,860,204.59,3827.39,2500.96,6532.94
7146,3311,2015-02-02,102,465,365,932,508.98,3482.85,2963.8,6955.63
7147,3311,2015-03-04,51,481,247,779,254.49,3602.69,2005.64,5862.82
7148,3311,2015-04-03,59,794,267,1120,294.41,5947.06,2168.04,8409.51
7149,3311,2015-06-01,67,507,270,844,334.33,3797.43,2192.4,6324.16
7150,3311,2015-06-30,479,120,309,908,2390.21,898.8,2509.08,5798.09
7151,3311,2015-07-30,117,557,659,1333,583.83,4171.93,5351.08,10106.84
7152,3311,2015-08-29,12,547,334,893,59.88,4097.03,2712.08,6868.99
7153,3311,2015-09-27,25,1244,276,1545,124.75,9317.56,2241.12,11683.43
7154,3311,2015-10-27,75,592,338,1005,374.25,4434.08,2744.56,7552.89
7155,3311,2015-11-26,113,690,258,1061,563.87,5168.1,2094.96,7826.93
7156,3311,2016-02-23,0,513,0,513,0,3842.37,0,3842.37
7157,3311,2016-03-24,92,598,433,1123,459.08,4479.02,3515.96,8454.06
7158,3311,2016-04-23,58,57,284,399,289.42,426.93,2306.08,3022.43
7159,3311,2016-05-23,59,529,0,588,294.41,3962.21,0,4256.62
7160,3311,2016-06-22,39,502,303,844,194.61,3759.98,2460.36,6414.95
7161,3311,2016-07-21,64,465,239,768,319.36,3482.85,1940.68,5742.89
7162,3311,2016-08-20,119,505,327,951,593.81,3782.45,2655.24,7031.5
7163,3311,2016-09-18,105,1355,336,1796,523.95,10148.95,2728.32,13401.22
7164,3311,2016-10-17,46,1420,388,1854,229.54,10635.8,3150.56,14015.9
7165,3311,2016-12-15,0,489,204,693,0,3662.61,1656.48,5319.09
7166,3321,2014-12-14,124,427,166,717,618.76,3198.23,1347.92,5164.91
7167,3321,2015-03-14,0,86,363,449,0,644.14,2947.56,3591.7
7168,3321,2015-04-12,0,0,691,691,0,0,5610.92,5610.92
7169,3321,2015-07-10,0,120,0,120,0,898.8,0,898.8
7170,3321,2015-08-09,0,73,0,73,0,546.77,0,546.77
7171,3321,2015-09-08,6,93,65,164,29.94,696.57,527.8,1254.31
7172,3331,2015-01-01,0,493,336,829,0,3692.57,2728.32,6420.89
7173,3331,2015-03-02,36,424,218,678,179.64,3175.76,1770.16,5125.56
7174,3331,2015-03-31,20,436,285,741,99.8,3265.64,2314.2,5679.64
7175,3331,2015-04-29,46,468,318,832,229.54,3505.32,2582.16,6317.02
7176,3331,2015-05-29,79,0,365,444,394.21,0,2963.8,3358.01
7177,3331,2015-06-28,21,564,19,604,104.79,4224.36,154.28,4483.43
7178,3331,2015-07-27,0,0,303,303,0,0,2460.36,2460.36
7179,3331,2015-08-25,36,776,0,812,179.64,5812.24,0,5991.88
7180,3331,2015-09-23,311,446,427,1184,1551.89,3340.54,3467.24,8359.67
7181,3331,2015-10-23,46,505,290,841,229.54,3782.45,2354.8,6366.79
7182,3331,2015-11-22,8,494,157,659,39.92,3700.06,1274.84,5014.82
7183,3331,2015-12-21,76,628,258,962,379.24,4703.72,2094.96,7177.92
7184,3331,2016-02-19,32,810,238,1080,159.68,6066.9,1932.56,8159.14
7185,3331,2016-04-18,0,646,338,984,0,4838.54,2744.56,7583.1
7186,3331,2016-05-17,78,0,205,283,389.22,0,1664.6,2053.82
7187,3331,2016-06-15,36,409,277,722,179.64,3063.41,2249.24,5492.29
7188,3331,2016-08-14,38,485,292,815,189.62,3632.65,2371.04,6193.31
7189,3331,2016-09-12,37,461,235,733,184.63,3452.89,1908.2,5545.72
7190,3331,2016-11-09,84,495,317,896,419.16,3707.55,2574.04,6700.75
7191,3341,2014-12-15,38,3,0,41,189.62,22.47,0,212.09
7192,3341,2015-01-14,0,42,175,217,0,314.58,1421,1735.58
7193,3341,2015-03-14,0,58,53,111,0,434.42,430.36,864.78
7194,3341,2015-04-13,0,136,0,136,0,1018.64,0,1018.64
7195,3341,2015-06-10,0,91,176,267,0,681.59,1429.12,2110.71
7196,3341,2015-09-06,0,42,11,53,0,314.58,89.32,403.9
7197,3341,2015-11-04,0,107,58,165,0,801.43,470.96,1272.39
7198,3341,2016-03-02,0,77,32,109,0,576.73,259.84,836.57
7199,3341,2016-04-01,0,164,85,249,0,1228.36,690.2,1918.56
7200,3341,2016-05-01,39,30,0,69,194.61,224.7,0,419.31
7201,3341,2016-05-30,55,44,24,123,274.45,329.56,194.88,798.89
7202,3341,2016-09-25,118,0,94,212,588.82,0,763.28,1352.1
7203,3341,2016-10-25,0,0,0,0,0,0,0,0
7204,3341,2016-12-24,0,27,67,94,0,202.23,544.04,746.27
7205,3351,2015-02-03,0,54,157,211,0,404.46,1274.84,1679.3
7206,3351,2015-05-02,0,133,0,133,0,996.17,0,996.17
7207,3351,2015-05-31,0,159,126,285,0,1190.91,1023.12,2214.03
7208,3351,2015-08-28,4,0,184,188,19.96,0,1494.08,1514.04
7209,3351,2015-12-24,0,0,0,0,0,0,0,0
7210,3351,2016-07-18,0,52,68,120,0,389.48,552.16,941.64
7211,3351,2016-08-17,9,112,82,203,44.91,838.88,665.84,1549.63
7212,3351,2016-09-16,17,3,0,20,84.83,22.47,0,107.3
7213,3351,2016-11-13,125,57,62,244,623.75,426.93,503.44,1554.12
7214,3351,2016-12-12,121,0,33,154,603.79,0,267.96,871.75
7215,3361,2014-12-19,687,578,178,1443,3428.13,4329.22,1445.36,9202.71
7216,3361,2015-01-18,475,658,67,1200,2370.25,4928.42,544.04,7842.71
7217,3361,2015-03-18,488,5154,306,5948,2435.12,38603.46,2484.72,43523.3
7218,3361,2015-04-17,546,762,278,1586,2724.54,5707.38,2257.36,10689.28
7219,3361,2015-05-16,631,665,147,1443,3148.69,4980.85,1193.64,9323.18
7220,3361,2015-06-15,551,526,175,1252,2749.49,3939.74,1421,8110.23
7221,3361,2015-07-15,599,657,168,1424,2989.01,4920.93,1364.16,9274.1
7222,3361,2015-08-13,501,563,0,1064,2499.99,4216.87,0,6716.86
7223,3361,2015-09-11,631,665,200,1496,3148.69,4980.85,1624,9753.54
7224,3361,2015-11-08,999,637,144,1780,4985.01,4771.13,1169.28,10925.42
7225,3361,2015-12-08,502,758,229,1489,2504.98,5677.42,1859.48,10041.88
7226,3361,2016-01-06,414,610,159,1183,2065.86,4568.9,1291.08,7925.84
7227,3361,2016-03-04,361,568,180,1109,1801.39,4254.32,1461.6,7517.31
7228,3361,2016-06-02,469,593,191,1253,2340.31,4441.57,1550.92,8332.8
7229,3361,2016-07-30,453,597,191,1241,2260.47,4471.53,1550.92,8282.92
7230,3361,2016-08-29,463,0,78,541,2310.37,0,633.36,2943.73
7231,3361,2016-09-27,633,575,240,1448,3158.67,4306.75,1948.8,9414.22
7232,3361,2016-10-26,528,624,211,1363,2634.72,4673.76,1713.32,9021.8
7233,3361,2016-12-24,564,567,278,1409,2814.36,4246.83,2257.36,9318.55
7234,3371,2017-01-01,0,82,124,206,0,614.18,1006.88,1621.06
7235,3381,2014-12-08,0,31,27,58,0,232.19,219.24,451.43
7236,3381,2015-08-02,0,68,26,94,0,509.32,211.12,720.44
7237,3381,2015-09-30,0,35,0,35,0,262.15,0,262.15
7238,3381,2015-12-29,0,129,191,320,0,966.21,1550.92,2517.13
7239,3381,2016-06-24,20,0,0,20,99.8,0,0,99.8
7240,3381,2016-07-24,35,0,47,82,174.65,0,381.64,556.29
7241,3381,2016-08-23,0,60,0,60,0,449.4,0,449.4
7242,3381,2016-10-20,0,0,24,24,0,0,194.88,194.88
7243,3381,2016-12-18,850,26,0,876,4241.5,194.74,0,4436.24
7244,3391,2014-12-06,0,29,2584,2613,0,217.21,20982.08,21199.29
7245,3391,2015-01-05,0,60,38,98,0,449.4,308.56,757.96
7246,3391,2015-11-25,0,139,3172,3311,0,1041.11,25756.64,26797.75
7247,3391,2016-01-24,0,0,52,52,0,0,422.24,422.24
7248,3391,2016-03-23,0,124,48,172,0,928.76,389.76,1318.52
7249,3391,2016-04-21,0,15,0,15,0,112.35,0,112.35
7250,3391,2016-05-21,0,36,16,52,0,269.64,129.92,399.56
7251,3391,2016-07-20,0,21,59,80,0,157.29,479.08,636.37
7252,3391,2016-09-16,0,0,0,0,0,0,0,0
7253,3401,2016-08-23,446,594,53,1093,2225.54,4449.06,430.36,7104.96
7254,3401,2016-10-21,3690,633,309,4632,18413.1,4741.17,2509.08,25663.35
7255,3411,2015-10-04,521,675,435,1631,2599.79,5055.75,3532.2,11187.74
7256,3411,2015-11-03,749,0,197,946,3737.51,0,1599.64,5337.15
7257,3411,2015-12-03,490,706,215,1411,2445.1,5287.94,1745.8,9478.84
7258,3411,2016-01-02,312,254,187,753,1556.88,1902.46,1518.44,4977.78
7259,3411,2016-03-01,389,606,9,1004,1941.11,4538.94,73.08,6553.13
7260,3411,2016-04-28,624,485,209,1318,3113.76,3632.65,1697.08,8443.49
7261,3411,2016-05-27,91,601,140,832,454.09,4501.49,1136.8,6092.38
7262,3411,2016-06-25,330,785,168,1283,1646.7,5879.65,1364.16,8890.51
7263,3411,2016-07-24,469,612,363,1444,2340.31,4583.88,2947.56,9871.75
7264,3411,2016-08-22,502,687,339,1528,2504.98,5145.63,2752.68,10403.29
7265,3411,2016-10-19,233,0,227,460,1162.67,0,1843.24,3005.91
7266,3411,2016-11-17,485,488,292,1265,2420.15,3655.12,2371.04,8446.31
7267,3411,2016-12-16,435,678,207,1320,2170.65,5078.22,1680.84,8929.71
7268,3421,2015-02-25,24,105,171,300,119.76,786.45,1388.52,2294.73
7269,3421,2015-06-23,0,56,35,91,0,419.44,284.2,703.64
7270,3421,2015-07-22,0,0,0,0,0,0,0,0
7271,3421,2015-08-21,111,61,98,270,553.89,456.89,795.76,1806.54
7272,3421,2015-09-20,0,0,0,0,0,0,0,0
7273,3421,2015-10-20,45,13,0,58,224.55,97.37,0,321.92
7274,3421,2015-11-18,0,67,99,166,0,501.83,803.88,1305.71
7275,3421,2015-12-17,629,20,0,649,3138.71,149.8,0,3288.51
7276,3421,2016-03-15,98,31,65,194,489.02,232.19,527.8,1249.01
7277,3421,2016-04-14,30,0,18,48,149.7,0,146.16,295.86
7278,3431,2015-01-06,21,513,331,865,104.79,3842.37,2687.72,6634.88
7279,3431,2015-03-06,64,991,536,1591,319.36,7422.59,4352.32,12094.27
7280,3431,2015-04-04,100,552,219,871,499,4134.48,1778.28,6411.76
7281,3431,2015-05-04,0,537,343,880,0,4022.13,2785.16,6807.29
7282,3431,2015-06-03,0,458,373,831,0,3430.42,3028.76,6459.18
7283,3431,2015-07-03,39,551,280,870,194.61,4126.99,2273.6,6595.2
7284,3431,2015-08-01,0,750,264,1014,0,5617.5,2143.68,7761.18
7285,3431,2015-10-30,60,306,377,743,299.4,2291.94,3061.24,5652.58
7286,3431,2015-11-28,46,320,322,688,229.54,2396.8,2614.64,5240.98
7287,3431,2015-12-27,24,488,374,886,119.76,3655.12,3036.88,6811.76
7288,3431,2016-01-25,72,560,340,972,359.28,4194.4,2760.8,7314.48
7289,3431,2016-02-24,0,0,273,273,0,0,2216.76,2216.76
7290,3431,2016-03-24,2,472,1243,1717,9.98,3535.28,10093.16,13638.42
7291,3431,2016-05-22,2303,441,218,2962,11491.97,3303.09,1770.16,16565.22
7292,3431,2016-07-20,167,706,363,1236,833.33,5287.94,2947.56,9068.83
7293,3431,2016-08-18,0,0,302,302,0,0,2452.24,2452.24
7294,3431,2016-09-17,32,499,250,781,159.68,3737.51,2030,5927.19
7295,3431,2016-10-16,86,1006,0,1092,429.14,7534.94,0,7964.08
7296,3441,2014-12-24,353,551,319,1223,1761.47,4126.99,2590.28,8478.74
7297,3441,2015-01-23,0,539,392,931,0,4037.11,3183.04,7220.15
7298,3441,2015-03-23,34,459,339,832,169.66,3437.91,2752.68,6360.25
7299,3441,2015-04-22,211,553,295,1059,1052.89,4141.97,2395.4,7590.26
7300,3441,2015-05-21,193,407,301,901,963.07,3048.43,2444.12,6455.62
7301,3441,2015-06-19,89,489,238,816,444.11,3662.61,1932.56,6039.28
7302,3451,2015-10-06,580,633,187,1400,2894.2,4741.17,1518.44,9153.81
7303,3451,2015-11-04,516,672,237,1425,2574.84,5033.28,1924.44,9532.56
7304,3451,2016-01-01,581,609,410,1600,2899.19,4561.41,3329.2,10789.8
7305,3451,2016-03-01,430,644,196,1270,2145.7,4823.56,1591.52,8560.78
7306,3461,2017-01-01,96,480,236,812,479.04,3595.2,1916.32,5990.56
7307,3471,2015-01-23,502,618,201,1321,2504.98,4628.82,1632.12,8765.92
7308,3481,2016-01-15,0,474,177,651,0,3550.26,1437.24,4987.5
7309,3481,2016-02-14,150,980,394,1524,748.5,7340.2,3199.28,11287.98
7310,3481,2016-03-14,149,1154,349,1652,743.51,8643.46,2833.88,12220.85
7311,3481,2016-07-11,248,691,819,1758,1237.52,5175.59,6650.28,13063.39
7312,3481,2016-09-09,27,133,275,435,134.73,996.17,2233,3363.9
7313,3481,2016-11-07,119,491,247,857,593.81,3677.59,2005.64,6277.04
7314,3491,2014-12-07,435,594,255,1284,2170.65,4449.06,2070.6,8690.31
7315,3491,2015-01-05,522,183,0,705,2604.78,1370.67,0,3975.45
7316,3491,2015-02-04,556,617,340,1513,2774.44,4621.33,2760.8,10156.57
7317,3491,2015-03-05,583,649,205,1437,2909.17,4861.01,1664.6,9434.78
7318,3501,2015-01-01,0,88,0,88,0,659.12,0,659.12
7319,3501,2015-03-30,16,285,69,370,79.84,2134.65,560.28,2774.77
7320,3501,2015-04-28,24,5633,44,5701,119.76,42191.17,357.28,42668.21
7321,3501,2015-05-27,3,107,0,110,14.97,801.43,0,816.4
7322,3501,2015-06-26,115,103,0,218,573.85,771.47,0,1345.32
7323,3501,2015-08-25,0,0,0,0,0,0,0,0
7324,3501,2016-01-18,0,17,0,17,0,127.33,0,127.33
7325,3501,2016-03-17,21,0,33,54,104.79,0,267.96,372.75
7326,3501,2016-04-15,0,185,11,196,0,1385.65,89.32,1474.97
7327,3501,2016-05-14,687,176,16,879,3428.13,1318.24,129.92,4876.29
7328,3501,2016-10-07,0,0,72,72,0,0,584.64,584.64
7329,3501,2016-11-05,5,42,75,122,24.95,314.58,609,948.53
7330,3501,2016-12-05,0,62,31,93,0,464.38,251.72,716.1
7331,3511,2016-02-20,537,592,219,1348,2679.63,4434.08,1778.28,8891.99
7332,3511,2016-03-21,478,575,235,1288,2385.22,4306.75,1908.2,8600.17
