id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
2331,2601,2015-07-22 00:00:00,218,29,9,256,1087.82,217.21,73.08,1378.11
2332,2601,2015-08-21 00:00:00,322,48,13,383,1606.78,359.52,105.56,2071.86
2333,2601,2015-09-19 00:00:00,289,342,40,671,1442.11,2561.58,324.8,4328.49
2334,2601,2015-10-18 00:00:00,301,30,37,368,1501.99,224.7,300.44,2027.13
2335,2601,2015-11-17 00:00:00,295,23,6,324,1472.05,172.27,48.72,1693.04
2336,2601,2015-12-17 00:00:00,298,33,37,368,1487.02,247.17,300.44,2034.63
2337,2601,2016-01-16 00:00:00,295,35,63,393,1472.05,262.15,511.56,2245.76
2338,2601,2016-02-15 00:00:00,297,46,13,356,1482.03,344.54,105.56,1932.13
2339,2601,2016-03-15 00:00:00,290,36,0,326,1447.1,269.64,0,1716.74
2340,2601,2016-04-14 00:00:00,299,20,26,345,1492.01,149.8,211.12,1852.93
2341,2601,2016-06-11 00:00:00,296,0,9,305,1477.04,0,73.08,1550.12
2342,2601,2016-07-10 00:00:00,284,22,0,306,1417.16,164.78,0,1581.94
2343,2601,2016-08-08 00:00:00,297,30,16,343,1482.03,224.7,129.92,1836.65
2344,2601,2016-09-06 00:00:00,313,54,17,384,1561.87,404.46,138.04,2104.37
2345,2601,2016-10-06 00:00:00,277,37,20,334,1382.23,277.13,162.4,1821.76
2346,2601,2016-11-04 00:00:00,287,95,0,382,1432.13,711.55,0,2143.68
2347,2601,2016-12-03 00:00:00,362,31,59,452,1806.38,232.19,479.08,2517.65
2348,2611,2016-03-31 00:00:00,96,19,29,144,479.04,142.31,235.48,856.83
2349,2611,2016-04-29 00:00:00,124,16,29,169,618.76,119.84,235.48,974.08
2350,2621,2014-12-14 00:00:00,581,10,43,634,2899.19,74.9,349.16,3323.25
2351,2621,2015-01-13 00:00:00,493,0,17,510,2460.07,0,138.04,2598.11
2352,2621,2015-02-12 00:00:00,497,11,58,566,2480.03,82.39,470.96,3033.38
2353,2621,2015-03-14 00:00:00,501,10,38,549,2499.99,74.9,308.56,2883.45
2354,2621,2015-04-13 00:00:00,502,21,31,554,2504.98,157.29,251.72,2913.99
2355,2621,2015-05-12 00:00:00,522,24,0,546,2604.78,179.76,0,2784.54
2356,2621,2015-06-11 00:00:00,480,15,11,506,2395.2,112.35,89.32,2596.87
2357,2621,2015-07-11 00:00:00,502,0,6,508,2504.98,0,48.72,2553.7
2358,2621,2015-08-10 00:00:00,501,0,0,501,2499.99,0,0,2499.99
2359,2621,2015-09-08 00:00:00,524,17,0,541,2614.76,127.33,0,2742.09
2360,2621,2015-10-08 00:00:00,498,11,23,532,2485.02,82.39,186.76,2754.17
2361,2621,2015-11-06 00:00:00,506,14,2,522,2524.94,104.86,16.24,2646.04
2362,2621,2015-12-05 00:00:00,497,6,6,509,2480.03,44.94,48.72,2573.69
2363,2621,2016-01-04 00:00:00,498,15,0,513,2485.02,112.35,0,2597.37
2364,2621,2016-02-03 00:00:00,481,18,9,508,2400.19,134.82,73.08,2608.09
2365,2621,2016-03-04 00:00:00,539,0,22,561,2689.61,0,178.64,2868.25
2366,2621,2016-04-03 00:00:00,2548,2,0,2550,12714.52,14.98,0,12729.5
2367,2621,2016-05-02 00:00:00,506,9,11,526,2524.94,67.41,89.32,2681.67
2368,2621,2016-05-31 00:00:00,479,9,15,503,2390.21,67.41,121.8,2579.42
2369,2621,2016-06-29 00:00:00,0,29,31,60,0,217.21,251.72,468.93
2370,2621,2016-07-29 00:00:00,492,7,0,499,2455.08,52.43,0,2507.51
2371,2621,2016-08-27 00:00:00,456,0,26,482,2275.44,0,211.12,2486.56
2372,2621,2016-09-26 00:00:00,477,32,10,519,2380.23,239.68,81.2,2701.11
2373,2621,2016-10-26 00:00:00,509,10,0,519,2539.91,74.9,0,2614.81
2374,2621,2016-11-25 00:00:00,511,13,20,544,2549.89,97.37,162.4,2809.66
2375,2621,2016-12-24 00:00:00,454,0,36,490,2265.46,0,292.32,2557.78
2376,2631,2014-12-26 00:00:00,583,0,4,587,2909.17,0,32.48,2941.65
2377,2631,2015-01-24 00:00:00,494,0,9,503,2465.06,0,73.08,2538.14
2378,2631,2015-02-23 00:00:00,503,19,2,524,2509.97,142.31,16.24,2668.52
2379,2631,2015-03-25 00:00:00,523,13,0,536,2609.77,97.37,0,2707.14
2380,2631,2015-04-23 00:00:00,491,9,14,514,2450.09,67.41,113.68,2631.18
2381,2631,2015-05-22 00:00:00,496,4,15,515,2475.04,29.96,121.8,2626.8
2382,2631,2015-06-20 00:00:00,524,0,25,549,2614.76,0,203,2817.76
2383,2631,2015-07-19 00:00:00,479,13,28,520,2390.21,97.37,227.36,2714.94
2384,2631,2015-08-17 00:00:00,503,24,0,527,2509.97,179.76,0,2689.73
2385,2631,2015-09-15 00:00:00,485,10,13,508,2420.15,74.9,105.56,2600.61
2386,2631,2015-10-14 00:00:00,490,13,24,527,2445.1,97.37,194.88,2737.35
2387,2631,2015-11-12 00:00:00,511,0,0,511,2549.89,0,0,2549.89
2388,2631,2015-12-11 00:00:00,539,10,5,554,2689.61,74.9,40.6,2805.11
2389,2631,2016-01-09 00:00:00,495,0,14,509,2470.05,0,113.68,2583.73
2390,2631,2016-02-08 00:00:00,521,216,0,737,2599.79,1617.84,0,4217.63
2391,2631,2016-03-09 00:00:00,507,16,59,582,2529.93,119.84,479.08,3128.85
2392,2631,2016-04-07 00:00:00,487,0,48,535,2430.13,0,389.76,2819.89
2393,2631,2016-05-06 00:00:00,620,7,15,642,3093.8,52.43,121.8,3268.03
2394,2631,2016-06-05 00:00:00,543,4,3,550,2709.57,29.96,24.36,2763.89
2395,2631,2016-07-05 00:00:00,492,8,22,522,2455.08,59.92,178.64,2693.64
2396,2631,2016-08-03 00:00:00,527,0,21,548,2629.73,0,170.52,2800.25
2397,2631,2016-09-02 00:00:00,492,12,0,504,2455.08,89.88,0,2544.96
2398,2631,2016-10-02 00:00:00,475,26,38245,38746,2370.25,194.74,310549.4,313114.39
2399,2631,2016-11-01 00:00:00,501,19,0,520,2499.99,142.31,0,2642.3
2400,2631,2016-12-01 00:00:00,510,0,20,530,2544.9,0,162.4,2707.3
2401,2631,2016-12-31 00:00:00,487,12,6,505,2430.13,89.88,48.72,2568.73
2402,2641,2016-06-18 00:00:00,280,33,16,329,1397.2,247.17,129.92,1774.29
2403,2641,2016-07-17 00:00:00,302,40,145,487,1506.98,299.6,1177.4,2983.98
2404,2641,2016-08-15 00:00:00,281,42,0,323,1402.19,314.58,0,1716.77
2405,2641,2016-09-14 00:00:00,299,54,27,380,1492.01,404.46,219.24,2115.71
2406,2641,2016-10-14 00:00:00,326,27,3,356,1626.74,202.23,24.36,1853.33
2407,2641,2016-11-12 00:00:00,297,48,0,345,1482.03,359.52,0,1841.55
2408,2641,2016-12-12 00:00:00,461,54,0,515,2300.39,404.46,0,2704.85
2409,2651,2016-07-21 00:00:00,305,25,12,342,1521.95,187.25,97.44,1806.64
2410,2651,2016-08-19 00:00:00,293,9,11,313,1462.07,67.41,89.32,1618.8
2411,2651,2016-09-17 00:00:00,296,99,0,395,1477.04,741.51,0,2218.55
2412,2651,2016-10-16 00:00:00,366,55,19,440,1826.34,411.95,154.28,2392.57
2413,2651,2016-11-14 00:00:00,293,25,0,318,1462.07,187.25,0,1649.32
2414,2651,2016-12-13 00:00:00,293,36,0,329,1462.07,269.64,0,1731.71
2415,2661,2014-12-10 00:00:00,496,14,19,529,2475.04,104.86,154.28,2734.18
2416,2661,2015-01-08 00:00:00,510,0,13,523,2544.9,0,105.56,2650.46
2417,2661,2015-02-07 00:00:00,501,9,4,514,2499.99,67.41,32.48,2599.88
2418,2661,2015-03-08 00:00:00,342,31,0,373,1706.58,232.19,0,1938.77
2419,2661,2015-04-07 00:00:00,483,11,4,498,2410.17,82.39,32.48,2525.04
2420,2661,2015-05-06 00:00:00,496,13,23,532,2475.04,97.37,186.76,2759.17
2421,2661,2015-06-05 00:00:00,496,13,23,532,2475.04,97.37,186.76,2759.17
2422,2661,2015-07-05 00:00:00,488,0,0,488,2435.12,0,0,2435.12
2423,2661,2015-08-04 00:00:00,411,0,14,425,2050.89,0,113.68,2164.57
2424,2661,2015-09-03 00:00:00,520,208,8,736,2594.8,1557.92,64.96,4217.68
2425,2661,2015-11-01 00:00:00,514,15,13,542,2564.86,112.35,105.56,2782.77
2426,2661,2015-11-30 00:00:00,496,205,15,716,2475.04,1535.45,121.8,4132.29
2427,2661,2015-12-30 00:00:00,557,10,22,589,2779.43,74.9,178.64,3032.97
2428,2661,2016-01-29 00:00:00,630,11,32,673,3143.7,82.39,259.84,3485.93
2429,2661,2016-02-28 00:00:00,505,17,0,522,2519.95,127.33,0,2647.28
2430,2661,2016-03-29 00:00:00,501,12,7,520,2499.99,89.88,56.84,2646.71
2431,2661,2016-04-27 00:00:00,498,12,13,523,2485.02,89.88,105.56,2680.46
2432,2661,2016-05-26 00:00:00,489,21,140,650,2440.11,157.29,1136.8,3734.2
2433,2661,2016-06-25 00:00:00,520,0,2,522,2594.8,0,16.24,2611.04
2434,2661,2016-07-25 00:00:00,518,15,0,533,2584.82,112.35,0,2697.17
2435,2661,2016-08-24 00:00:00,496,13,7,516,2475.04,97.37,56.84,2629.25
2436,2661,2016-09-23 00:00:00,506,0,63,569,2524.94,0,511.56,3036.5
2437,2661,2016-10-23 00:00:00,494,3,7,504,2465.06,22.47,56.84,2544.37
2438,2661,2016-12-21 00:00:00,469,0,0,469,2340.31,0,0,2340.31
2439,2671,2014-12-10 00:00:00,90,20,62,172,449.1,149.8,503.44,1102.34
2440,2671,2015-01-09 00:00:00,111,13,74,198,553.89,97.37,600.88,1252.14
2441,2671,2015-02-08 00:00:00,100,46,36,182,499,344.54,292.32,1135.86
2442,2671,2015-03-10 00:00:00,95,12,33,140,474.05,89.88,267.96,831.89
2443,2681,2016-05-22 00:00:00,501,22,8,531,2499.99,164.78,64.96,2729.73
2444,2681,2016-06-21 00:00:00,500,0,16,516,2495,0,129.92,2624.92
2445,2681,2016-07-21 00:00:00,571,0,0,571,2849.29,0,0,2849.29
2446,2681,2016-08-20 00:00:00,496,4,0,500,2475.04,29.96,0,2505
2447,2681,2016-09-18 00:00:00,495,18,17,530,2470.05,134.82,138.04,2742.91
2448,2681,2016-10-18 00:00:00,419,4,9,432,2090.81,29.96,73.08,2193.85
2449,2681,2016-11-16 00:00:00,438,2,0,440,2185.62,14.98,0,2200.6
2450,2681,2016-12-15 00:00:00,482,0,6,488,2405.18,0,48.72,2453.9
2451,2691,2014-12-07 00:00:00,121,26,243,390,603.79,194.74,1973.16,2771.69
2452,2691,2015-01-06 00:00:00,136,32,0,168,678.64,239.68,0,918.32
2453,2691,2015-02-04 00:00:00,94,19,27,140,469.06,142.31,219.24,830.61
2454,2691,2015-03-06 00:00:00,106,34,23,163,528.94,254.66,186.76,970.36
2455,2701,2016-12-04 00:00:00,298,25,0,323,1487.02,187.25,0,1674.27
2456,2711,2016-08-06 00:00:00,310,34,32,376,1546.9,254.66,259.84,2061.4
2457,2711,2016-09-05 00:00:00,301,28,21,350,1501.99,209.72,170.52,1882.23
2458,2711,2016-10-04 00:00:00,301,71,0,372,1501.99,531.79,0,2033.78
2459,2711,2016-11-03 00:00:00,297,46,0,343,1482.03,344.54,0,1826.57
2460,2711,2016-12-02 00:00:00,326,0,17,343,1626.74,0,138.04,1764.78
2461,2721,2014-12-04 00:00:00,149,12,14,175,743.51,89.88,113.68,947.07
2462,2721,2015-01-03 00:00:00,139,1,9,149,693.61,7.49,73.08,774.18
2463,2721,2015-02-01 00:00:00,112,17,2,131,558.88,127.33,16.24,702.45
2464,2721,2015-04-02 00:00:00,157,0,14,171,783.43,0,113.68,897.11
2465,2721,2015-05-02 00:00:00,139,8,3,150,693.61,59.92,24.36,777.89
2466,2721,2015-05-31 00:00:00,148,1,16,165,738.52,7.49,129.92,875.93
2467,2721,2015-06-30 00:00:00,161,0,35,196,803.39,0,284.2,1087.59
2468,2721,2015-07-30 00:00:00,221,19,0,240,1102.79,142.31,0,1245.1
2469,2721,2015-08-28 00:00:00,144,13,0,157,718.56,97.37,0,815.93
2470,2721,2015-09-26 00:00:00,158,0,17,175,788.42,0,138.04,926.46
2471,2721,2015-10-26 00:00:00,153,18,0,171,763.47,134.82,0,898.29
2472,2721,2015-11-24 00:00:00,142,80,38,260,708.58,599.2,308.56,1616.34
2473,2721,2015-12-24 00:00:00,157,2,16,175,783.43,14.98,129.92,928.33
2474,2721,2016-02-21 00:00:00,150,9,11,170,748.5,67.41,89.32,905.23
2475,2721,2016-03-21 00:00:00,175,63,5,243,873.25,471.87,40.6,1385.72
2476,2721,2016-04-19 00:00:00,0,17,2,19,0,127.33,16.24,143.57
2477,2721,2016-05-18 00:00:00,150,18,11,179,748.5,134.82,89.32,972.64
2478,2721,2016-06-17 00:00:00,128,7,14,149,638.72,52.43,113.68,804.83
2479,2721,2016-07-16 00:00:00,169,0,26,195,843.31,0,211.12,1054.43
2480,2731,2014-12-12 00:00:00,470,8,17,495,2345.3,59.92,138.04,2543.26
2481,2731,2015-01-10 00:00:00,420,0,17,437,2095.8,0,138.04,2233.84
2482,2731,2015-02-08 00:00:00,506,21,66,593,2524.94,157.29,535.92,3218.15
2483,2731,2015-03-09 00:00:00,513,22,40,575,2559.87,164.78,324.8,3049.45
2484,2731,2015-04-07 00:00:00,605,22,23,650,3018.95,164.78,186.76,3370.49
2485,2731,2015-05-07 00:00:00,536,27,0,563,2674.64,202.23,0,2876.87
2486,2731,2015-06-06 00:00:00,507,0,32,539,2529.93,0,259.84,2789.77
2487,2731,2015-07-05 00:00:00,491,11,18,520,2450.09,82.39,146.16,2678.64
2488,2731,2015-08-03 00:00:00,492,8,0,500,2455.08,59.92,0,2515
2489,2731,2015-09-02 00:00:00,429,7,0,436,2140.71,52.43,0,2193.14
2490,2731,2015-10-02 00:00:00,302,7,33,342,1506.98,52.43,267.96,1827.37
2491,2731,2015-10-31 00:00:00,530,13,16,559,2644.7,97.37,129.92,2871.99
2492,2731,2015-11-30 00:00:00,504,11,0,515,2514.96,82.39,0,2597.35
2493,2731,2015-12-30 00:00:00,497,11,2,510,2480.03,82.39,16.24,2578.66
2494,2731,2016-01-29 00:00:00,421,0,15,436,2100.79,0,121.8,2222.59
2495,2731,2016-02-27 00:00:00,386,3,42,431,1926.14,22.47,341.04,2289.65
2496,2731,2016-03-27 00:00:00,561,16,0,577,2799.39,119.84,0,2919.23
2497,2731,2016-04-26 00:00:00,478,0,0,478,2385.22,0,0,2385.22
2498,2731,2016-05-25 00:00:00,505,22,46,573,2519.95,164.78,373.52,3058.25
2499,2731,2016-06-24 00:00:00,514,1,18,533,2564.86,7.49,146.16,2718.51
2500,2731,2016-07-23 00:00:00,507,0,2,509,2529.93,0,16.24,2546.17
2501,2731,2016-08-21 00:00:00,714,17,6,737,3562.86,127.33,48.72,3738.91
2502,2731,2016-09-20 00:00:00,524,0,19,543,2614.76,0,154.28,2769.04
2503,2731,2016-10-20 00:00:00,442,7,0,449,2205.58,52.43,0,2258.01
2504,2731,2016-11-19 00:00:00,501,18,22,541,2499.99,134.82,178.64,2813.45
2505,2731,2016-12-18 00:00:00,499,0,18,517,2490.01,0,146.16,2636.17
2506,2741,2016-02-07 00:00:00,503,1,16,520,2509.97,7.49,129.92,2647.38
2507,2741,2016-03-07 00:00:00,590,108,15,713,2944.1,808.92,121.8,3874.82
2508,2741,2016-04-05 00:00:00,512,26,3,541,2554.88,194.74,24.36,2773.98
2509,2741,2016-05-05 00:00:00,508,0,11,519,2534.92,0,89.32,2624.24
2510,2741,2016-06-03 00:00:00,3165,3,34,3202,15793.35,22.47,276.08,16091.9
2511,2741,2016-07-03 00:00:00,542,188,15,745,2704.58,1408.12,121.8,4234.5
2512,2741,2016-08-02 00:00:00,495,3,19,517,2470.05,22.47,154.28,2646.8
2513,2741,2016-08-31 00:00:00,497,7,6,510,2480.03,52.43,48.72,2581.18
2514,2741,2016-09-30 00:00:00,503,35,0,538,2509.97,262.15,0,2772.12
2515,2741,2016-10-30 00:00:00,500,7,25,532,2495,52.43,203,2750.43
2516,2741,2016-11-28 00:00:00,529,0,3,532,2639.71,0,24.36,2664.07
2517,2741,2016-12-28 00:00:00,232,12,9,253,1157.68,89.88,73.08,1320.64
2518,2751,2014-12-16 00:00:00,294,15,0,309,1467.06,112.35,0,1579.41
2519,2751,2015-02-12 00:00:00,298,30,26,354,1487.02,224.7,211.12,1922.84
2520,2751,2015-03-13 00:00:00,10,36,101,147,49.9,269.64,820.12,1139.66
2521,2751,2015-04-12 00:00:00,294,46,16,356,1467.06,344.54,129.92,1941.52
2522,2751,2015-05-11 00:00:00,285,10177,18,10480,1422.15,76225.73,146.16,77794.04
2523,2751,2015-06-09 00:00:00,348,27,5,380,1736.52,202.23,40.6,1979.35
2524,2751,2015-07-09 00:00:00,296,44,11,351,1477.04,329.56,89.32,1895.92
2525,2751,2015-08-08 00:00:00,208,33,1,242,1037.92,247.17,8.12,1293.21
2526,2751,2015-09-06 00:00:00,300,34,8,342,1497,254.66,64.96,1816.62
2527,2751,2015-10-05 00:00:00,314,39,2561,2914,1566.86,292.11,20795.32,22654.29
2528,2751,2015-11-04 00:00:00,322,51,0,373,1606.78,381.99,0,1988.77
2529,2751,2015-12-04 00:00:00,304,29,0,333,1516.96,217.21,0,1734.17
2530,2751,2016-01-02 00:00:00,301,30,0,331,1501.99,224.7,0,1726.69
2531,2751,2016-02-01 00:00:00,298,34,31,363,1487.02,254.66,251.72,1993.4
2532,2751,2016-03-01 00:00:00,298,39,53,390,1487.02,292.11,430.36,2209.49
2533,2751,2016-03-31 00:00:00,294,41,24,359,1467.06,307.09,194.88,1969.03
2534,2751,2016-04-30 00:00:00,441,22,0,463,2200.59,164.78,0,2365.37
2535,2751,2016-05-29 00:00:00,298,10,0,308,1487.02,74.9,0,1561.92
2536,2751,2016-06-27 00:00:00,314,23,26,363,1566.86,172.27,211.12,1950.25
2537,2751,2016-07-27 00:00:00,367,0,10,377,1831.33,0,81.2,1912.53
2538,2751,2016-08-26 00:00:00,288,30,19,337,1437.12,224.7,154.28,1816.1
2539,2751,2016-09-25 00:00:00,370,33,14,417,1846.3,247.17,113.68,2207.15
2540,2751,2016-10-24 00:00:00,315,25,5,345,1571.85,187.25,40.6,1799.7
2541,2751,2016-11-22 00:00:00,304,17,28,349,1516.96,127.33,227.36,1871.65
2542,2751,2016-12-22 00:00:00,298,29,37,364,1487.02,217.21,300.44,2004.67
2543,2761,2014-12-20 00:00:00,278,34,295,607,1387.22,254.66,2395.4,4037.28
2544,2761,2015-01-18 00:00:00,300,17,21,338,1497,127.33,170.52,1794.85
2545,2761,2015-02-17 00:00:00,305,0,20,325,1521.95,0,162.4,1684.35
2546,2761,2015-03-19 00:00:00,311,45,18,374,1551.89,337.05,146.16,2035.1
2547,2761,2015-04-18 00:00:00,290,39,0,329,1447.1,292.11,0,1739.21
2548,2761,2015-05-17 00:00:00,302,31,0,333,1506.98,232.19,0,1739.17
2549,2761,2015-06-15 00:00:00,365,44,24,433,1821.35,329.56,194.88,2345.79
2550,2761,2015-07-15 00:00:00,294,22,18,334,1467.06,164.78,146.16,1778
2551,2761,2015-08-14 00:00:00,267,537,39,843,1332.33,4022.13,316.68,5671.14
2552,2761,2015-09-12 00:00:00,308,388,17,713,1536.92,2906.12,138.04,4581.08
2553,2761,2015-10-12 00:00:00,296,24,10,330,1477.04,179.76,81.2,1738
2554,2761,2015-11-11 00:00:00,291,0,29,320,1452.09,0,235.48,1687.57
2555,2761,2015-12-10 00:00:00,339,39,25,403,1691.61,292.11,203,2186.72
2556,2761,2016-01-08 00:00:00,297,16,0,313,1482.03,119.84,0,1601.87
2557,2761,2016-02-06 00:00:00,319,35,22,376,1591.81,262.15,178.64,2032.6
2558,2761,2016-03-06 00:00:00,314,44,15,373,1566.86,329.56,121.8,2018.22
2559,2761,2016-04-04 00:00:00,289,37,26,352,1442.11,277.13,211.12,1930.36
2560,2761,2016-05-03 00:00:00,299,30,17,346,1492.01,224.7,138.04,1854.75
2561,2761,2016-06-02 00:00:00,299,52,0,351,1492.01,389.48,0,1881.49
2562,2761,2016-07-01 00:00:00,300,23,22,345,1497,172.27,178.64,1847.91
2563,2761,2016-07-30 00:00:00,277,11,22,310,1382.23,82.39,178.64,1643.26
2564,2761,2016-08-28 00:00:00,328,36,20,384,1636.72,269.64,162.4,2068.76
2565,2761,2016-09-27 00:00:00,311,37,24,372,1551.89,277.13,194.88,2023.9
2566,2761,2016-10-26 00:00:00,328,16,15,359,1636.72,119.84,121.8,1878.36
2567,2761,2016-11-25 00:00:00,275,61,44,380,1372.25,456.89,357.28,2186.42
2568,2761,2016-12-24 00:00:00,304,22,19,345,1516.96,164.78,154.28,1836.02
2569,2771,2015-07-17 00:00:00,136,0,1,137,678.64,0,8.12,686.76
2570,2771,2015-08-15 00:00:00,132,0,0,132,658.68,0,0,658.68
2571,2771,2015-09-13 00:00:00,135,30,14,179,673.65,224.7,113.68,1012.03
2572,2771,2015-10-13 00:00:00,161,15,0,176,803.39,112.35,0,915.74
2573,2771,2015-11-11 00:00:00,181,9,0,190,903.19,67.41,0,970.6
2574,2771,2015-12-11 00:00:00,141,407,0,548,703.59,3048.43,0,3752.02
2575,2771,2016-01-10 00:00:00,156,15,10,181,778.44,112.35,81.2,971.99
2576,2771,2016-02-08 00:00:00,153,0,4,157,763.47,0,32.48,795.95
2577,2771,2016-03-09 00:00:00,147,11,13,171,733.53,82.39,105.56,921.48
2578,2771,2016-04-08 00:00:00,146,0,0,146,728.54,0,0,728.54
2579,2771,2016-05-07 00:00:00,149,16,0,165,743.51,119.84,0,863.35
2580,2771,2016-06-06 00:00:00,149,8,18,175,743.51,59.92,146.16,949.59
2581,2771,2016-07-06 00:00:00,145,65,0,210,723.55,486.85,0,1210.4
2582,2781,2014-12-05 00:00:00,296,29,16,341,1477.04,217.21,129.92,1824.17
2583,2781,2015-01-04 00:00:00,291,59,11,361,1452.09,441.91,89.32,1983.32
2584,2781,2015-02-03 00:00:00,299,24,0,323,1492.01,179.76,0,1671.77
2585,2781,2015-03-04 00:00:00,296,22,19,337,1477.04,164.78,154.28,1796.1
2586,2781,2015-04-02 00:00:00,305,26,7,338,1521.95,194.74,56.84,1773.53
2587,2781,2015-05-02 00:00:00,300,44,30,374,1497,329.56,243.6,2070.16
2588,2781,2015-05-31 00:00:00,305,41,32,378,1521.95,307.09,259.84,2088.88
2589,2781,2015-06-30 00:00:00,313,0,21,334,1561.87,0,170.52,1732.39
2590,2781,2015-07-29 00:00:00,368,0,19,387,1836.32,0,154.28,1990.6
2591,2781,2015-08-28 00:00:00,284,37,13,334,1417.16,277.13,105.56,1799.85
2592,2781,2015-09-27 00:00:00,306,38,7,351,1526.94,284.62,56.84,1868.4
2593,2781,2015-10-27 00:00:00,294,47,8,349,1467.06,352.03,64.96,1884.05
2594,2781,2015-11-26 00:00:00,304,31,24,359,1516.96,232.19,194.88,1944.03
2595,2781,2015-12-26 00:00:00,297,3,18,318,1482.03,22.47,146.16,1650.66
2596,2781,2016-01-25 00:00:00,148,15,19,182,738.52,112.35,154.28,1005.15
2597,2781,2016-02-23 00:00:00,291,37,24,352,1452.09,277.13,194.88,1924.1
2598,2781,2016-03-24 00:00:00,334,26,29,389,1666.66,194.74,235.48,2096.88
2599,2781,2016-04-23 00:00:00,288,21,104,413,1437.12,157.29,844.48,2438.89
2600,2781,2016-05-23 00:00:00,319,11,22,352,1591.81,82.39,178.64,1852.84
2601,2781,2016-06-21 00:00:00,287,33,0,320,1432.13,247.17,0,1679.3
2602,2781,2016-07-21 00:00:00,265,11,0,276,1322.35,82.39,0,1404.74
2603,2781,2016-08-19 00:00:00,324,33,60,417,1616.76,247.17,487.2,2351.13
2604,2781,2016-09-18 00:00:00,290,40,18,348,1447.1,299.6,146.16,1892.86
2605,2781,2016-10-17 00:00:00,311,43,23,377,1551.89,322.07,186.76,2060.72
2606,2781,2016-11-15 00:00:00,307,0,31,338,1531.93,0,251.72,1783.65
2607,2781,2016-12-14 00:00:00,299,112,29,440,1492.01,838.88,235.48,2566.37
2608,2791,2014-12-22 00:00:00,95,77,42,214,474.05,576.73,341.04,1391.82
2609,2791,2015-01-21 00:00:00,132,39,11,182,658.68,292.11,89.32,1040.11
2610,2791,2015-02-20 00:00:00,99,34,31,164,494.01,254.66,251.72,1000.39
2611,2791,2015-03-22 00:00:00,106,5,56,167,528.94,37.45,454.72,1021.11
2612,2791,2015-04-21 00:00:00,128,35,30,193,638.72,262.15,243.6,1144.47
2613,2791,2015-05-20 00:00:00,136,0,49,185,678.64,0,397.88,1076.52
2614,2801,2016-10-31 00:00:00,283,32,0,315,1412.17,239.68,0,1651.85
2615,2801,2016-11-29 00:00:00,294,28,27,349,1467.06,209.72,219.24,1896.02
2616,2801,2016-12-29 00:00:00,294,27,0,321,1467.06,202.23,0,1669.29
2617,2811,2014-12-26 00:00:00,313,52,18,383,1561.87,389.48,146.16,2097.51
2618,2811,2015-01-25 00:00:00,301,16,18,335,1501.99,119.84,146.16,1767.99
2619,2811,2015-02-23 00:00:00,288,34,0,322,1437.12,254.66,0,1691.78
2620,2811,2015-03-24 00:00:00,460,0,31,491,2295.4,0,251.72,2547.12
2621,2811,2015-04-23 00:00:00,306,0,28,334,1526.94,0,227.36,1754.3
2622,2811,2015-05-22 00:00:00,311,16,0,327,1551.89,119.84,0,1671.73
2623,2811,2015-06-21 00:00:00,308,82,4,394,1536.92,614.18,32.48,2183.58
2624,2811,2015-07-21 00:00:00,305,49,69,423,1521.95,367.01,560.28,2449.24
2625,2811,2015-08-19 00:00:00,305,32,15,352,1521.95,239.68,121.8,1883.43
2626,2811,2015-09-18 00:00:00,263,0,14,277,1312.37,0,113.68,1426.05
2627,2811,2015-10-17 00:00:00,295,11,45,351,1472.05,82.39,365.4,1919.84
2628,2811,2015-11-15 00:00:00,299,724,37,1060,1492.01,5422.76,300.44,7215.21
2629,2811,2015-12-15 00:00:00,298,47,0,345,1487.02,352.03,0,1839.05
2630,2811,2016-01-13 00:00:00,297,56,0,353,1482.03,419.44,0,1901.47
2631,2811,2016-02-11 00:00:00,315,70,139,524,1571.85,524.3,1128.68,3224.83
2632,2811,2016-03-12 00:00:00,300,24,21,345,1497,179.76,170.52,1847.28
2633,2811,2016-04-11 00:00:00,379,51,27,457,1891.21,381.99,219.24,2492.44
2634,2811,2016-05-11 00:00:00,178,45,25,248,888.22,337.05,203,1428.27
2635,2811,2016-06-10 00:00:00,299,30,22,351,1492.01,224.7,178.64,1895.35
2636,2811,2016-07-09 00:00:00,260,114,23,397,1297.4,853.86,186.76,2338.02
2637,2811,2016-08-07 00:00:00,297,59,26,382,1482.03,441.91,211.12,2135.06
2638,2811,2016-09-05 00:00:00,298,41,33,372,1487.02,307.09,267.96,2062.07
2639,2811,2016-10-05 00:00:00,320,20,1,341,1596.8,149.8,8.12,1754.72
2640,2811,2016-11-03 00:00:00,284,4,19,307,1417.16,29.96,154.28,1601.4
2641,2811,2016-12-03 00:00:00,284,49,14,347,1417.16,367.01,113.68,1897.85
2642,2811,2017-01-01 00:00:00,305,27,28,360,1521.95,202.23,227.36,1951.54
2643,2821,2014-12-09 00:00:00,304,15,0,319,1516.96,112.35,0,1629.31
2644,2821,2015-01-07 00:00:00,289,34,36,359,1442.11,254.66,292.32,1989.09
2645,2821,2015-02-05 00:00:00,303,70,0,373,1511.97,524.3,0,2036.27
2646,2821,2015-03-07 00:00:00,300,57,63,420,1497,426.93,511.56,2435.49
2647,2821,2015-04-06 00:00:00,277,0,13,290,1382.23,0,105.56,1487.79
